STOP_NAME,ID_REFA_LDA,CAT_DAY,HOUR,PCT_CHECKINS_s1,PCT_CHECKINS_s2,PCT_CHECKINS_mean
SAINT-AMBROISE,71781.0,SAVS,8.0,2.62,3.06,2.84
SAINT-AUGUSTIN,73690.0,DIJFP,12.0,6.4,6.32,6.36
SAINT-AUGUSTIN,73690.0,DIJFP,15.0,7.34,7.42,7.38
SAINT-AUGUSTIN,73690.0,DIJFP,19.0,8.76,7.31,8.035
SAINT-AUGUSTIN,73690.0,DIJFP,22.0,2.41,4.35,3.38
SAINT-AUGUSTIN,73690.0,DIJFP,3.0,0.01,0.01,0.01
SAINT-AUGUSTIN,73690.0,JOHV,10.0,2.9,2.91,2.9050000000000002
SAINT-AUGUSTIN,73690.0,JOHV,17.0,14.26,14.05,14.155000000000001
SAINT-AUGUSTIN,73690.0,JOHV,19.0,11.82,11.53,11.675
SAINT-AUGUSTIN,73690.0,JOHV,20.0,5.01,4.84,4.925
SAINT-AUGUSTIN,73690.0,JOVS,0.0,0.39,0.38,0.385
SAINT-AUGUSTIN,73690.0,JOVS,2.0,0.01,0.01,0.01
SAINT-AUGUSTIN,73690.0,JOVS,3.0,0.0,0.0,0.0
SAINT-AUGUSTIN,73690.0,JOVS,4.0,0.0,0.01,0.005
SAINT-AUGUSTIN,73690.0,SAHV,0.0,1.26,1.56,1.4100000000000001
SAINT-AUGUSTIN,73690.0,SAHV,13.0,6.48,6.63,6.555
SAINT-AUGUSTIN,73690.0,SAHV,19.0,7.83,7.76,7.795
SAINT-AUGUSTIN,73690.0,SAHV,20.0,4.65,4.99,4.82
SAINT-AUGUSTIN,73690.0,SAVS,10.0,5.81,5.55,5.68
SAINT-AUGUSTIN,73690.0,SAVS,13.0,6.06,6.65,6.355
BLANCHE,71420.0,DIJFP,10.0,3.55,3.53,3.54
BLANCHE,71420.0,DIJFP,11.0,4.05,4.37,4.21
BLANCHE,71420.0,DIJFP,14.0,6.78,7.06,6.92
BLANCHE,71420.0,DIJFP,19.0,7.29,6.93,7.109999999999999
BLANCHE,71420.0,DIJFP,4.0,0.01,0.01,0.01
BLANCHE,71420.0,DIJFP,8.0,2.71,2.04,2.375
BLANCHE,71420.0,DIJFP,9.0,3.12,2.84,2.98
BLANCHE,71420.0,JOHV,12.0,3.82,3.83,3.825
BLANCHE,71420.0,JOHV,7.0,4.27,4.39,4.33
BLANCHE,71420.0,JOVS,10.0,3.54,3.39,3.465
BLANCHE,71420.0,JOVS,13.0,4.33,4.69,4.51
BLANCHE,71420.0,JOVS,19.0,6.97,6.89,6.93
BLANCHE,71420.0,JOVS,8.0,9.51,8.31,8.91
BLANCHE,71420.0,SAHV,10.0,3.45,3.46,3.455
BLANCHE,71420.0,SAHV,11.0,3.83,3.85,3.84
BLANCHE,71420.0,SAHV,18.0,7.49,6.87,7.18
BLANCHE,71420.0,SAHV,22.0,5.47,4.96,5.215
BLANCHE,71420.0,SAHV,23.0,6.41,6.11,6.26
BLANCHE,71420.0,SAHV,4.0,0.01,0.0,0.005
BLANCHE,71420.0,SAVS,10.0,3.16,3.38,3.27
BLANCHE,71420.0,SAVS,22.0,6.07,5.26,5.665
BASILIQUE DE SAINT-DENIS,72326.0,DIJFP,0.0,0.54,0.37,0.455
BASILIQUE DE SAINT-DENIS,72326.0,DIJFP,11.0,7.59,8.28,7.935
BASILIQUE DE SAINT-DENIS,72326.0,DIJFP,13.0,9.65,10.49,10.07
BASILIQUE DE SAINT-DENIS,72326.0,DIJFP,14.0,9.03,9.55,9.29
BASILIQUE DE SAINT-DENIS,72326.0,DIJFP,16.0,6.57,6.69,6.630000000000001
BASILIQUE DE SAINT-DENIS,72326.0,DIJFP,19.0,5.27,4.84,5.055
BASILIQUE DE SAINT-DENIS,72326.0,DIJFP,6.0,2.38,2.02,2.2
BASILIQUE DE SAINT-DENIS,72326.0,DIJFP,9.0,5.22,5.18,5.199999999999999
BASILIQUE DE SAINT-DENIS,72326.0,JOHV,19.0,4.44,4.45,4.445
BASILIQUE DE SAINT-DENIS,72326.0,JOHV,21.0,1.63,1.4,1.515
BASILIQUE DE SAINT-DENIS,72326.0,JOHV,5.0,2.45,2.14,2.295
BASILIQUE DE SAINT-DENIS,72326.0,JOHV,6.0,5.28,4.93,5.105
BASILIQUE DE SAINT-DENIS,72326.0,JOHV,9.0,7.27,7.12,7.195
BASILIQUE DE SAINT-DENIS,72326.0,JOVS,16.0,6.68,6.64,6.66
BASILIQUE DE SAINT-DENIS,72326.0,JOVS,17.0,7.54,7.52,7.529999999999999
BASILIQUE DE SAINT-DENIS,72326.0,JOVS,19.0,4.51,4.94,4.725
BASILIQUE DE SAINT-DENIS,72326.0,JOVS,22.0,1.03,1.23,1.13
BASILIQUE DE SAINT-DENIS,72326.0,JOVS,9.0,7.14,6.59,6.865
BASILIQUE DE SAINT-DENIS,72326.0,SAHV,11.0,5.92,6.11,6.015000000000001
BASILIQUE DE SAINT-DENIS,72326.0,SAHV,14.0,6.8,6.86,6.83
BASILIQUE DE SAINT-DENIS,72326.0,SAHV,16.0,7.1,7.28,7.1899999999999995
BASILIQUE DE SAINT-DENIS,72326.0,SAHV,1.0,0.37,0.27,0.32
BASILIQUE DE SAINT-DENIS,72326.0,SAHV,8.0,4.6,4.63,4.615
BASILIQUE DE SAINT-DENIS,72326.0,SAVS,13.0,6.56,6.57,6.5649999999999995
BASILIQUE DE SAINT-DENIS,72326.0,SAVS,17.0,7.85,7.87,7.859999999999999
BASILIQUE DE SAINT-DENIS,72326.0,SAVS,5.0,1.71,1.62,1.665
SAINT-DENIS-PORTE DE PARIS,72285.0,DIJFP,10.0,5.4,5.25,5.325
SAINT-DENIS-PORTE DE PARIS,72285.0,DIJFP,11.0,5.45,5.44,5.445
SAINT-DENIS-PORTE DE PARIS,72285.0,DIJFP,15.0,6.64,7.42,7.029999999999999
SAINT-DENIS-PORTE DE PARIS,72285.0,DIJFP,17.0,7.36,6.99,7.175000000000001
SAINT-DENIS-PORTE DE PARIS,72285.0,DIJFP,19.0,5.62,5.68,5.65
SAINT-DENIS-PORTE DE PARIS,72285.0,DIJFP,20.0,4.52,4.66,4.59
SAINT-DENIS-PORTE DE PARIS,72285.0,DIJFP,2.0,0.0,0.01,0.005
SAINT-DENIS-PORTE DE PARIS,72285.0,DIJFP,5.0,1.55,1.19,1.37
SAINT-DENIS-PORTE DE PARIS,72285.0,DIJFP,7.0,5.18,4.35,4.765
SAINT-DENIS-PORTE DE PARIS,72285.0,JOHV,0.0,0.59,0.58,0.585
SAINT-DENIS-PORTE DE PARIS,72285.0,JOHV,12.0,4.3,4.25,4.275
SAINT-DENIS-PORTE DE PARIS,72285.0,JOHV,13.0,4.38,4.45,4.415
SAINT-DENIS-PORTE DE PARIS,72285.0,JOHV,15.0,4.88,4.81,4.845
SAINT-DENIS-PORTE DE PARIS,72285.0,JOHV,18.0,7.22,7.05,7.135
SAINT-DENIS-PORTE DE PARIS,72285.0,JOHV,21.0,1.93,1.88,1.9049999999999998
SAINT-DENIS-PORTE DE PARIS,72285.0,JOHV,7.0,10.66,10.41,10.535
SAINT-DENIS-PORTE DE PARIS,72285.0,JOVS,19.0,4.62,4.59,4.605
SAINT-DENIS-PORTE DE PARIS,72285.0,JOVS,20.0,2.92,3.13,3.025
SAINT-DENIS-PORTE DE PARIS,72285.0,JOVS,21.0,2.23,2.55,2.3899999999999997
SAINT-DENIS-PORTE DE PARIS,72285.0,JOVS,8.0,12.44,11.69,12.065
SAINT-DENIS-PORTE DE PARIS,72285.0,SAHV,10.0,5.17,5.73,5.45
SAINT-DENIS-PORTE DE PARIS,72285.0,SAHV,11.0,5.01,5.48,5.245
SAINT-DENIS-PORTE DE PARIS,72285.0,SAHV,20.0,5.52,4.05,4.785
SAINT-DENIS-PORTE DE PARIS,72285.0,SAHV,23.0,4.08,6.2,5.140000000000001
SAINT-DENIS-PORTE DE PARIS,72285.0,SAHV,6.0,3.8,3.93,3.865
SAINT-DENIS-PORTE DE PARIS,72285.0,SAVS,11.0,5.46,5.45,5.455
SAINT-DENIS-PORTE DE PARIS,72285.0,SAVS,13.0,6.31,5.64,5.975
SAINT-DENIS-PORTE DE PARIS,72285.0,SAVS,1.0,0.57,0.74,0.655
SAINT-DENIS-PORTE DE PARIS,72285.0,SAVS,22.0,2.58,2.96,2.77
SAINT-DENIS-UNIVERSITE,72358.0,DIJFP,10.0,6.73,7.18,6.955
SAINT-DENIS-UNIVERSITE,72358.0,DIJFP,11.0,6.29,6.73,6.51
SAINT-DENIS-UNIVERSITE,72358.0,DIJFP,23.0,1.39,1.05,1.22
SAINT-DENIS-UNIVERSITE,72358.0,DIJFP,4.0,0.0,0.0,0.0
SAINT-DENIS-UNIVERSITE,72358.0,DIJFP,7.0,6.51,5.76,6.135
SAINT-DENIS-UNIVERSITE,72358.0,JOHV,18.0,5.76,6.9,6.33
SAINT-DENIS-UNIVERSITE,72358.0,JOHV,19.0,3.08,3.33,3.205
SAINT-DENIS-UNIVERSITE,72358.0,JOHV,4.0,0.01,0.01,0.01
SAINT-DENIS-UNIVERSITE,72358.0,JOHV,9.0,6.48,5.7,6.09
SAINT-DENIS-UNIVERSITE,72358.0,JOVS,13.0,4.25,4.03,4.140000000000001
SAINT-DENIS-UNIVERSITE,72358.0,JOVS,14.0,4.82,4.56,4.6899999999999995
SAINT-DENIS-UNIVERSITE,72358.0,JOVS,15.0,5.82,5.14,5.48
SAINT-DENIS-UNIVERSITE,72358.0,JOVS,17.0,6.72,6.4,6.5600000000000005
SAINT-DENIS-UNIVERSITE,72358.0,JOVS,1.0,0.02,0.03,0.025
SAINT-DENIS-UNIVERSITE,72358.0,JOVS,2.0,0.0,0.0,0.0
SAINT-DENIS-UNIVERSITE,72358.0,SAHV,0.0,0.86,0.57,0.715
SAINT-DENIS-UNIVERSITE,72358.0,SAHV,11.0,5.79,6.06,5.925
SAINT-DENIS-UNIVERSITE,72358.0,SAHV,18.0,5.61,5.63,5.62
SAINT-DENIS-UNIVERSITE,72358.0,SAHV,6.0,5.55,5.75,5.65
SAINT-DENIS-UNIVERSITE,72358.0,SAVS,12.0,5.89,5.59,5.74
SAINT-DENIS-UNIVERSITE,72358.0,SAVS,23.0,1.48,1.45,1.4649999999999999
SAINT-DENIS-UNIVERSITE,72358.0,SAVS,8.0,6.73,6.89,6.8100000000000005
SAINT-FARGEAU,71860.0,DIJFP,0.0,0.33,0.28,0.30500000000000005
SAINT-FARGEAU,71860.0,DIJFP,12.0,7.15,7.99,7.57
SAINT-FARGEAU,71860.0,DIJFP,19.0,5.66,5.33,5.495
SAINT-FARGEAU,71860.0,DIJFP,21.0,2.06,1.75,1.905
SAINT-FARGEAU,71860.0,DIJFP,6.0,2.14,2.06,2.1
SAINT-FARGEAU,71860.0,JOHV,13.0,4.56,4.83,4.695
SAINT-FARGEAU,71860.0,JOHV,14.0,4.0,4.09,4.045
SAINT-FARGEAU,71860.0,JOHV,22.0,0.78,0.63,0.7050000000000001
SAINT-FARGEAU,71860.0,JOHV,3.0,0.01,0.0,0.005
SAINT-FARGEAU,71860.0,JOHV,4.0,0.01,0.01,0.01
SAINT-FARGEAU,71860.0,JOHV,5.0,1.02,1.07,1.045
SAINT-FARGEAU,71860.0,JOVS,0.0,0.27,0.3,0.28500000000000003
SAINT-FARGEAU,71860.0,JOVS,16.0,5.33,5.96,5.645
SAINT-FARGEAU,71860.0,JOVS,19.0,3.88,3.74,3.81
SAINT-FARGEAU,71860.0,JOVS,20.0,2.04,2.15,2.0949999999999998
SAINT-FARGEAU,71860.0,JOVS,23.0,0.46,0.57,0.515
SAINT-FARGEAU,71860.0,JOVS,5.0,1.12,1.21,1.165
PERE LACHAISE,71787.0,JOVS,0.0,0.88,1.03,0.9550000000000001
PERE LACHAISE,71787.0,JOVS,14.0,4.7,4.9,4.800000000000001
PERE LACHAISE,71787.0,JOVS,15.0,5.21,5.25,5.23
PERE LACHAISE,71787.0,JOVS,20.0,3.72,3.78,3.75
PERE LACHAISE,71787.0,JOVS,5.0,1.56,2.05,1.805
PERE LACHAISE,71787.0,SAHV,10.0,5.83,5.72,5.775
PERE LACHAISE,71787.0,SAHV,14.0,6.49,6.87,6.68
PERE LACHAISE,71787.0,SAHV,2.0,0.04,0.06,0.05
PERE LACHAISE,71787.0,SAHV,8.0,3.17,3.38,3.275
PERE LACHAISE,71787.0,SAVS,15.0,7.22,7.68,7.449999999999999
PERE LACHAISE,71787.0,SAVS,8.0,2.8,3.06,2.9299999999999997
PERNETY,412687.0,DIJFP,10.0,5.99,6.58,6.285
PERNETY,412687.0,DIJFP,11.0,7.26,7.56,7.41
PERNETY,412687.0,DIJFP,16.0,7.48,7.67,7.575
PERNETY,412687.0,DIJFP,17.0,7.21,6.71,6.96
PERNETY,412687.0,DIJFP,19.0,6.27,5.76,6.015
PERNETY,412687.0,DIJFP,23.0,2.25,2.12,2.185
PERNETY,412687.0,DIJFP,5.0,0.53,0.63,0.5800000000000001
PERNETY,412687.0,DIJFP,6.0,1.39,1.42,1.4049999999999998
PERNETY,412687.0,JOHV,4.0,0.0,0.0,0.0
PERNETY,412687.0,JOHV,5.0,0.68,0.69,0.685
PERNETY,412687.0,JOVS,13.0,4.54,4.32,4.43
PERNETY,412687.0,JOVS,16.0,5.12,5.27,5.195
PERNETY,412687.0,JOVS,22.0,2.16,2.3,2.23
PERNETY,412687.0,SAHV,10.0,5.96,5.86,5.91
PHILIPPE AUGUSTE,71751.0,JOHV,11.0,4.04,4.04,4.04
PHILIPPE AUGUSTE,71751.0,JOHV,15.0,4.85,5.09,4.97
PHILIPPE AUGUSTE,71751.0,JOHV,17.0,10.66,10.46,10.56
PHILIPPE AUGUSTE,71751.0,JOHV,1.0,0.15,0.15,0.15
PHILIPPE AUGUSTE,71751.0,JOHV,4.0,0.0,0.0,0.0
PHILIPPE AUGUSTE,71751.0,JOHV,9.0,8.98,9.04,9.01
PHILIPPE AUGUSTE,71751.0,JOVS,18.0,8.94,8.79,8.864999999999998
PHILIPPE AUGUSTE,71751.0,SAHV,10.0,5.4,5.29,5.345000000000001
PHILIPPE AUGUSTE,71751.0,SAHV,14.0,7.4,7.43,7.415
PHILIPPE AUGUSTE,71751.0,SAHV,18.0,7.17,7.17,7.17
PHILIPPE AUGUSTE,71751.0,SAHV,19.0,7.25,7.38,7.3149999999999995
PHILIPPE AUGUSTE,71751.0,SAHV,5.0,0.41,0.48,0.44499999999999995
PHILIPPE AUGUSTE,71751.0,SAHV,8.0,3.17,3.28,3.2249999999999996
PHILIPPE AUGUSTE,71751.0,SAVS,15.0,7.96,7.69,7.825
PHILIPPE AUGUSTE,71751.0,SAVS,19.0,7.53,6.88,7.205
PHILIPPE AUGUSTE,71751.0,SAVS,8.0,2.98,3.24,3.1100000000000003
PICPUS,71639.0,DIJFP,10.0,5.44,5.91,5.675000000000001
PICPUS,71639.0,DIJFP,11.0,6.63,7.97,7.3
PICPUS,71639.0,DIJFP,12.0,7.6,8.15,7.875
PICPUS,71639.0,DIJFP,21.0,2.97,3.01,2.99
PICPUS,71639.0,DIJFP,2.0,0.01,0.01,0.01
PICPUS,71639.0,DIJFP,8.0,5.04,3.7,4.37
PICPUS,71639.0,DIJFP,9.0,5.41,5.29,5.35
PICPUS,71639.0,JOHV,0.0,0.34,0.37,0.355
PICPUS,71639.0,JOVS,12.0,4.74,4.67,4.705
PICPUS,71639.0,JOVS,1.0,0.17,0.13,0.15000000000000002
PICPUS,71639.0,JOVS,23.0,0.99,1.12,1.0550000000000002
PICPUS,71639.0,JOVS,2.0,0.01,0.01,0.01
PICPUS,71639.0,JOVS,5.0,0.49,0.6,0.5449999999999999
PICPUS,71639.0,SAHV,10.0,6.3,6.11,6.205
PICPUS,71639.0,SAHV,1.0,0.82,0.97,0.895
PICPUS,71639.0,SAHV,22.0,2.21,2.18,2.1950000000000003
PICPUS,71639.0,SAHV,3.0,0.0,,0.0
PICPUS,71639.0,SAHV,5.0,0.43,0.43,0.43
PICPUS,71639.0,SAHV,6.0,1.41,1.37,1.3900000000000001
PICPUS,71639.0,SAVS,16.0,7.36,7.3,7.33
PICPUS,71639.0,SAVS,18.0,7.29,6.62,6.955
PICPUS,71639.0,SAVS,19.0,9.08,7.78,8.43
PICPUS,71639.0,SAVS,9.0,5.51,5.35,5.43
PIERRE CURIE,70537.0,DIJFP,15.0,6.79,7.3,7.045
PIERRE CURIE,70537.0,DIJFP,22.0,2.15,2.32,2.235
PIERRE CURIE,70537.0,JOHV,15.0,4.07,4.24,4.155
PIERRE CURIE,70537.0,JOHV,19.0,3.95,3.52,3.7350000000000003
PIERRE CURIE,70537.0,JOHV,22.0,1.12,1.0,1.06
PIERRE CURIE,70537.0,JOHV,5.0,1.2,1.26,1.23
PIERRE CURIE,70537.0,JOVS,11.0,3.97,4.14,4.055
PIERRE CURIE,70537.0,JOVS,16.0,6.83,6.48,6.655
PIERRE CURIE,70537.0,JOVS,2.0,0.0,0.01,0.005
PIERRE CURIE,70537.0,JOVS,9.0,9.9,10.2,10.05
PIERRE CURIE,70537.0,SAHV,11.0,6.32,6.72,6.52
PIERRE CURIE,70537.0,SAHV,2.0,0.02,0.02,0.02
PIERRE CURIE,70537.0,SAHV,6.0,2.38,2.72,2.55
PIERRE CURIE,70537.0,SAHV,7.0,4.02,4.3,4.16
PIERRE CURIE,70537.0,SAHV,9.0,6.87,6.42,6.645
PIERRE CURIE,70537.0,SAVS,0.0,1.81,1.53,1.67
PIERRE CURIE,70537.0,SAVS,17.0,7.36,7.49,7.425000000000001
PIERRE CURIE,70537.0,SAVS,5.0,1.28,1.58,1.4300000000000002
PIERRE CURIE,70537.0,SAVS,7.0,3.84,4.14,3.9899999999999998
PIGALLE,71409.0,DIJFP,13.0,5.81,6.0,5.904999999999999
PIGALLE,71409.0,DIJFP,2.0,0.01,0.01,0.01
PIGALLE,71409.0,DIJFP,5.0,1.47,1.63,1.5499999999999998
PIGALLE,71409.0,JOHV,13.0,4.56,4.58,4.57
PIGALLE,71409.0,JOHV,19.0,6.9,6.75,6.825
PIGALLE,71409.0,JOHV,2.0,0.04,0.01,0.025
PIGALLE,71409.0,JOHV,7.0,4.1,4.48,4.29
PIGALLE,71409.0,JOVS,10.0,3.46,3.61,3.535
PIGALLE,71409.0,JOVS,11.0,3.2,3.48,3.34
PIGALLE,71409.0,JOVS,12.0,3.91,4.18,4.045
PIGALLE,71409.0,JOVS,14.0,4.63,4.79,4.71
PIGALLE,71409.0,JOVS,7.0,3.09,3.46,3.275
PIGALLE,71409.0,SAHV,18.0,7.23,7.16,7.195
PIGALLE,71409.0,SAHV,22.0,5.41,5.77,5.59
PIGALLE,71409.0,SAHV,23.0,6.23,6.22,6.225
PIGALLE,71409.0,SAHV,5.0,1.11,0.93,1.02
PIGALLE,71409.0,SAHV,6.0,1.32,1.25,1.2850000000000001
PIGALLE,71409.0,SAHV,8.0,2.41,2.24,2.325
PIGALLE,71409.0,SAVS,14.0,5.68,6.18,5.93
PIGALLE,71409.0,SAVS,16.0,7.64,7.59,7.615
PIGALLE,71409.0,SAVS,19.0,7.29,6.88,7.085
PIGALLE,71409.0,SAVS,4.0,0.0,0.0,0.0
PLACE DE CLICHY,71435.0,DIJFP,10.0,3.7,3.95,3.825
PLACE DE CLICHY,71435.0,DIJFP,22.0,4.51,4.58,4.545
PLACE DE CLICHY,71435.0,DIJFP,23.0,3.88,4.1,3.9899999999999998
PLACE DE CLICHY,71435.0,DIJFP,5.0,0.88,0.84,0.86
PLACE DE CLICHY,71435.0,DIJFP,7.0,1.72,1.51,1.615
PLACE DE CLICHY,71435.0,JOHV,18.0,8.41,8.69,8.55
PLACE DE CLICHY,71435.0,JOHV,1.0,0.33,0.3,0.315
PLACE DE CLICHY,71435.0,JOHV,21.0,3.56,3.65,3.605
PLACE DE CLICHY,71435.0,JOHV,22.0,3.66,3.65,3.6550000000000002
PLACE DE CLICHY,71435.0,JOHV,2.0,0.02,0.01,0.015
PLACE DE CLICHY,71435.0,JOHV,3.0,0.01,0.0,0.005
PLACE DE CLICHY,71435.0,JOHV,4.0,0.01,0.0,0.005
PLACE DE CLICHY,71435.0,JOVS,4.0,0.01,0.01,0.01
PLACE DE CLICHY,71435.0,JOVS,6.0,1.14,1.27,1.205
PLACE DE CLICHY,71435.0,JOVS,7.0,3.33,3.25,3.29
PLACE DE CLICHY,71435.0,JOVS,9.0,9.74,8.1,8.92
PLACE DE CLICHY,71435.0,SAHV,10.0,3.94,4.1,4.02
PLACE DE CLICHY,71435.0,SAHV,15.0,7.13,7.04,7.085
PLACE DE CLICHY,71435.0,SAHV,2.0,0.06,0.08,0.07
PLACE DE CLICHY,71435.0,SAHV,3.0,0.01,0.0,0.005
PLACE DE CLICHY,71435.0,SAHV,4.0,0.01,0.01,0.01
PLACE DE CLICHY,71435.0,SAHV,7.0,1.79,2.15,1.97
PLACE DE CLICHY,71435.0,SAVS,12.0,5.47,5.56,5.515
PLACE DE CLICHY,71435.0,SAVS,16.0,7.3,7.44,7.37
PLACE DE CLICHY,71435.0,SAVS,17.0,7.61,7.41,7.51
PLACE DE CLICHY,71435.0,SAVS,3.0,0.0,0.0,0.0
BERAULT,71650.0,DIJFP,11.0,6.7,7.17,6.9350000000000005
BERAULT,71650.0,DIJFP,13.0,7.19,7.65,7.42
BERAULT,71650.0,DIJFP,16.0,7.91,8.41,8.16
BERAULT,71650.0,DIJFP,17.0,8.26,7.58,7.92
BERAULT,71650.0,DIJFP,1.0,0.08,0.1,0.09
BERAULT,71650.0,DIJFP,21.0,2.46,2.48,2.4699999999999998
BERAULT,71650.0,DIJFP,6.0,1.11,1.28,1.195
BERAULT,71650.0,JOHV,4.0,0.0,0.0,0.0
BERAULT,71650.0,JOHV,6.0,1.36,1.51,1.435
BERAULT,71650.0,JOVS,21.0,1.61,1.43,1.52
BERAULT,71650.0,JOVS,22.0,1.13,1.14,1.1349999999999998
BERAULT,71650.0,SAHV,10.0,6.83,6.32,6.575
BERAULT,71650.0,SAHV,16.0,7.01,7.0,7.005
BERAULT,71650.0,SAHV,18.0,6.65,6.8,6.725
BERAULT,71650.0,SAHV,2.0,0.05,0.05,0.05
BERAULT,71650.0,SAHV,9.0,6.14,6.01,6.074999999999999
BERAULT,71650.0,SAVS,10.0,6.41,6.91,6.66
BERAULT,71650.0,SAVS,22.0,2.11,2.08,2.0949999999999998
BERAULT,71650.0,SAVS,8.0,3.84,4.15,3.995
PLACE DES FETES,71885.0,DIJFP,10.0,6.87,7.4,7.135
PLACE DES FETES,71885.0,DIJFP,14.0,7.92,8.67,8.295
PLACE DES FETES,71885.0,DIJFP,21.0,2.82,2.52,2.67
PLACE DES FETES,71885.0,DIJFP,7.0,2.84,2.11,2.4749999999999996
PLACE DES FETES,71885.0,DIJFP,8.0,5.28,4.08,4.68
PLACE DES FETES,71885.0,JOHV,10.0,5.91,5.47,5.6899999999999995
PLACE DES FETES,71885.0,JOHV,16.0,5.85,6.08,5.965
PLACE DES FETES,71885.0,JOHV,23.0,0.84,0.7,0.77
PLACE DES FETES,71885.0,JOHV,7.0,8.33,8.24,8.285
PLACE DES FETES,71885.0,JOVS,11.0,5.42,5.94,5.68
PLACE DES FETES,71885.0,JOVS,12.0,5.62,6.11,5.865
PLACE DES FETES,71885.0,JOVS,2.0,0.01,0.01,0.01
PLACE DES FETES,71885.0,JOVS,4.0,0.0,0.0,0.0
PLACE DES FETES,71885.0,SAHV,0.0,1.7,1.56,1.63
PLACE DES FETES,71885.0,SAHV,12.0,6.88,6.96,6.92
PLACE DES FETES,71885.0,SAHV,13.0,7.29,7.52,7.404999999999999
PLACE DES FETES,71885.0,SAHV,16.0,6.75,6.85,6.8
PLACE DES FETES,71885.0,SAHV,21.0,3.1,3.06,3.08
PLACE DES FETES,71885.0,SAVS,0.0,1.45,1.24,1.345
PLACE DES FETES,71885.0,SAVS,13.0,7.29,7.7,7.495
PLACE DES FETES,71885.0,SAVS,18.0,6.27,6.41,6.34
PLACE DES FETES,71885.0,SAVS,21.0,3.37,2.88,3.125
PLACE DES FETES,71885.0,SAVS,5.0,1.04,1.01,1.025
PLACE DES FETES,71885.0,SAVS,6.0,1.8,1.57,1.685
PLACE D'ITALIE,71033.0,DIJFP,7.0,1.59,1.45,1.52
PLACE D'ITALIE,71033.0,JOHV,13.0,6.01,6.0,6.005
PLACE D'ITALIE,71033.0,JOHV,16.0,7.55,7.75,7.65
PLACE D'ITALIE,71033.0,JOHV,17.0,9.85,10.44,10.145
PLACE D'ITALIE,71033.0,JOHV,18.0,9.85,10.16,10.004999999999999
PLACE D'ITALIE,71033.0,JOHV,5.0,0.57,0.58,0.575
PLACE D'ITALIE,71033.0,JOHV,6.0,1.25,1.19,1.22
PLACE D'ITALIE,71033.0,JOVS,16.0,7.01,7.17,7.09
PLACE D'ITALIE,71033.0,JOVS,17.0,9.43,9.67,9.55
PLACE D'ITALIE,71033.0,JOVS,18.0,9.66,9.97,9.815000000000001
PLACE D'ITALIE,71033.0,JOVS,19.0,8.26,8.2,8.23
PLACE D'ITALIE,71033.0,JOVS,21.0,3.01,2.94,2.9749999999999996
PLACE D'ITALIE,71033.0,JOVS,4.0,0.01,0.01,0.01
PLACE D'ITALIE,71033.0,JOVS,5.0,0.66,0.75,0.7050000000000001
PLACE D'ITALIE,71033.0,JOVS,8.0,9.31,8.44,8.875
PLACE D'ITALIE,71033.0,SAHV,10.0,4.25,4.07,4.16
PLACE D'ITALIE,71033.0,SAHV,11.0,5.21,5.07,5.140000000000001
PLACE D'ITALIE,71033.0,SAHV,17.0,8.31,8.85,8.58
PLACE D'ITALIE,71033.0,SAHV,1.0,1.09,1.0,1.045
PLACE D'ITALIE,71033.0,SAHV,4.0,0.01,0.02,0.015
PLACE D'ITALIE,71033.0,SAVS,14.0,6.94,7.43,7.1850000000000005
PLACE D'ITALIE,71033.0,SAVS,15.0,8.24,8.13,8.185
PLACE D'ITALIE,71033.0,SAVS,17.0,8.56,8.69,8.625
PLACE D'ITALIE,71033.0,SAVS,18.0,9.04,8.78,8.91
PLACE D'ITALIE,71033.0,SAVS,20.0,7.06,6.89,6.975
PLACE MONGE (JARDIN DES PLANTES),71133.0,DIJFP,10.0,3.38,4.0,3.69
VILLEJUIF-LOUIS ARAGON,70143.0,JOVS,16.0,5.31,5.67,5.49
VILLEJUIF-LOUIS ARAGON,70143.0,JOVS,2.0,0.01,0.01,0.01
VILLEJUIF-LOUIS ARAGON,70143.0,JOVS,5.0,2.29,2.41,2.35
VILLEJUIF-LOUIS ARAGON,70143.0,JOVS,7.0,11.02,10.49,10.754999999999999
VILLEJUIF-LOUIS ARAGON,70143.0,JOVS,9.0,9.53,9.38,9.455
MAIRIE DE SAINT-OUEN,72168.0,SAVS,18.0,7.56,7.28,7.42
MAIRIE DE SAINT-OUEN,72168.0,SAVS,1.0,0.47,0.41,0.43999999999999995
MAIRIE DE SAINT-OUEN,72168.0,SAVS,21.0,3.0,3.26,3.13
MAIRIE DE SAINT-OUEN,72168.0,SAVS,23.0,1.86,1.7,1.78
MAIRIE DE SAINT-OUEN,72168.0,SAVS,5.0,1.18,1.19,1.185
MAIRIE DES LILAS,71909.0,DIJFP,11.0,6.47,7.26,6.865
MAIRIE DES LILAS,71909.0,DIJFP,13.0,7.68,7.87,7.775
MAIRIE DES LILAS,71909.0,DIJFP,16.0,7.27,7.71,7.49
MAIRIE DES LILAS,71909.0,DIJFP,18.0,6.5,6.19,6.345000000000001
MAIRIE DES LILAS,71909.0,DIJFP,8.0,6.69,5.19,5.94
MAIRIE DES LILAS,71909.0,JOHV,0.0,0.34,0.25,0.29500000000000004
MAIRIE DES LILAS,71909.0,JOHV,11.0,3.85,3.77,3.81
